"POS_RANK,NAME,POS,NUMBER,OFF_GRADE,PASS_GRADE,RUN_GRADE,RECV_GRADE,PBLK_GRADE,RBLK_GRADE,OFF_SNAPS,PASS_SNAPS,RUN_SNAPS,RECV_SNAPS,PBLK_SNAPS,RBLK_SNAPS,AGE,RS,HEIGHT,WEIGHT,SP,COLLEGE,YEAR,R#,D#"
"-,Desmond Watson,DI,56,-,-,-,-,-,-,-,-,-,-,-,-,0.0,ANFI,6'5"
"-,Nash Hutmacher,DI,64,-,-,-,-,-,-,-,-,-,-,-,-,24.2,A,6'4"
"100th of 118,Calijah Kancey,DI,94,46.0,32.2,61.6,71.1,595,179,409,7,24.4,A,6'1"
"70th of 118,Greg Gaines,DI,96,56.0,65.8,50.0,59.2,421,148,267,6,29.3,A,6'1"
"-,Adam Gotsis,DI,97,64.4,70.5,52.9,63.4,71,34,37,0,32.9,A,6'4"
"55th of 118,Logan Hall,DI,90,59.3,56.7,58.9,64.1,571,218,348,5,25.3,A,6'6"
"17th of 118,Vita Vea,DI,50,74.9,65.3,75.9,56.2,756,240,507,9,30.5,A,6'4"
"-,Markees Watts,ED,58,70.2,60.0,60.9,65.1,11,2,7,2,0.0,A,6'1"
"22nd of 119,Yaya Diaby,ED,0,78.0,74.8,79.4,53.5,841,270,472,99,26.2,A,6'3"
"-,Elijah Roberts,ED,95,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'4"
"-,David Walker,ED,51,-,-,-,-,-,-,-,-,-,-,-,-,0.0,IR,6'2"
"65th of 119,Chris Braswell,ED,43,62.1,57.3,67.0,51.0,335,116,185,34,23.8,A,6'3"
"89th of 119,Anthony Nelson,ED,98,56.6,46.5,61.0,58.1,624,205,323,96,28.4,A,6'7"
"103rd of 119,Haason Reddick,ED,5,53.5,56.3,52.9,61.3,392,129,241,22,30.9,A,6'1"
"-,Devin Culp,TE,82,79.6,-,-,77.8,-,59.5,41,-,-,29,-,12,25.5,A,6'4"
"34th of 74,Cade Otton,TE,88,64.1,-,-,63.1,62.0,65.2,899,-,-,513,60,326,26.3,A,6'5"
"-,Ko Kieft,TE,41,60.9,-,-,48.9,82.9,60.6,107,-,-,9,8,90,0.0,A,6'5"
"-,Ben Scott,C,66,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'5"
"-,Jake Majors,C,65,-,-,-,-,-,-,-,-,-,-,-,-,23.6,A,6'3"
"33rd of 40,Graham Barton,C,62,55.6,-,-,-,64.0,54.6,1111,-,-,-,677,434,23.2,A,6'5"
"-,Raiqwon O'Neal,G,75,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'4"
"70th of 77,Michael Jordan,G,60,51.4,-,-,-,60.4,44.8,684,-,-,-,441,243,27.5,A,6'6"
"18th of 77,Cody Mauch,G,69,74.6,-,-,-,77.2,68.4,1178,-,-,-,722,456,26.6,A,6'5"
"-,Sua Opeta,G,76,-,-,-,-,-,-,-,-,-,-,-,-,29.0,A,6'4"
"-,Elijah Klein,G,79,65.5,-,-,-,-,64.1,9,-,-,-,-,9,0.0,A,6'4"
"60th of 77,Ben Bredeson,G,68,56.0,-,-,-,59.9,53.2,1173,-,-,-,722,451,27.5,A,6'5"
"-,Luke Haggard,T,72,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'7"
