"POS_RANK,NAME,POS,NUMBER,OFF_GRADE,PASS_GRADE,RUN_GRADE,RECV_GRADE,PBLK_GRADE,RBLK_GRADE,OFF_SNAPS,PASS_SNAPS,RUN_SNAPS,RECV_SNAPS,PBLK_SNAPS,RBLK_SNAPS,AGE,RS,HEIGHT,WEIGHT,SP,COLLEGE,YEAR,R#,D#"
"5th of 133,Amon-Ra St. Brown,WR,14,89.3,60.5,58.8,90.2,76.2,52.9,1075,1,2,615,2,455,25.8,A,6'1"
"-,Kye Robichaux,HB,00,-,-,-,-,-,-,-,-,-,-,-,-,0.0,IR,6'0"
"-,Jacob Saylors,HB,48,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,5'11"
"-,Craig Reynolds,HB,13,57.6,-,58.0,59.8,43.3,62.0,99,-,32,34,11,22,29.1,A,5'11"
"6th of 59,Jahmyr Gibbs,HB,0,90.1,-,91.4,74.8,23.1,72.5,690,-,267,356,50,17,23.4,A,5'9"
"-,Deon Jackson,HB,36,-,-,-,-,-,-,-,-,-,-,-,-,26.5,A,6'0"
"-,Sione Vaki,HB,33,66.9,-,60.1,61.7,-,53.7,28,-,7,15,-,6,24.0,A,6'0"
"10th of 59,David Montgomery,HB,5,85.9,70.4,80.1,90.7,47.4,60.0,407,2,196,162,42,5,28.2,A,5'11"
"-,Steven Stilianos,HB,43,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'5"
"-,Gunnar Oakes,TE,41,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'5"
"-,Zach Horton,TE,40,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'4"
"10th of 74,Sam LaPorta,TE,87,73.6,-,-,79.1,57.7,55.1,976,-,-,512,49,415,24.6,A,6'3"
"-,Shane Zylstra,TE,84,49.6,-,-,50.5,19.5,53.7,112,-,-,48,2,62,28.7,A,6'4"
"-,Kenny Yeboah,TE,88,47.6,-,-,59.5,34.3,48.4,107,-,-,43,7,57,0.0,IR,6'4"
"65th of 74,Brock Wright,TE,89,52.1,-,-,52.9,57.7,52.0,598,-,-,184,66,348,26.7,A,6'5"
"-,Zack Johnson,C,77,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'6"
"-,Kingsley Eguakun,C,65,-,-,-,-,-,-,-,-,-,-,-,-,24.4,A,6'3"
"55th of 77,Graham Glasgow,C,60,57.2,-,-,-,49.8,60.1,1149,-,-,-,632,517,33.0,A,6'6"
"-,Michael Niese,G,62,42.4,-,-,-,63.5,40.7,34,-,-,-,12,22,0.0,A,6'5"
"18th of 77,Trystan Colon,G,67,71.0,-,-,-,65.9,68.5,386,-,-,-,215,171,27.4,A,6'4"
