"POS_RANK,NAME,POS,NUMBER,OFF_GRADE,PASS_GRADE,RUN_GRADE,RECV_GRADE,PBLK_GRADE,RBLK_GRADE,OFF_SNAPS,PASS_SNAPS,RUN_SNAPS,RECV_SNAPS,PBLK_SNAPS,RBLK_SNAPS,AGE,RS,HEIGHT,WEIGHT,SP,COLLEGE,YEAR,R#,D#"
"-,John Williams,T,73,-,-,-,-,-,-,-,-,-,-,-,-,23.6,APUP,6'5"
"-,Anthony Belton,T,71,-,-,-,-,-,-,-,-,-,-,-,-,24.4,A,6'6"
"41st of 81,Rasheed Walker,T,63,68.7,-,-,-,60.1,53.6,1139,-,-,-,603,536,25.5,A,6'6"
"6th of 81,Zach Tom,T,50,85.8,-,-,-,61.0,87.8,1134,-,-,-,603,531,26.4,A,6'4"
"-,Jaylin Simpson,CB,38,-,-,-,-,-,-,-,-,-,-,-,-,25.4,A,6'1"
"-,Kamal Hadden,CB,36,-,-,-,-,-,-,-,-,-,-,-,-,24.5,A,6'1"
"-,Kalen King,CB,34,-,-,-,-,-,-,-,-,-,-,-,-,22.5,A,5'11"
"-,Corey Ballentine,CB,35,53.5,48.2,-,54.6,75,16,-,59,29.3,A,5'11"
"54th of 116,Carrington Valentine,CB,24,65.5,40.5,56.2,71.4,606,234,1,371,23.9,A,6'0"
"-,Johnathan Baldwin,CB,37,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'1"
"-,Bo Melton,CB,16,-,-,-,-,-,-,-,-,-,-,-,-,26.2,A,5'11"
"-,Tyron Herring,CB,46,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'2"
"-,Micah Robinson,CB,26,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'0"
"80th of 98,Javon Bullard,CB,20,54.2,67.7,58.0,49.0,816,309,17,490,22.9,A,5'11"
"23rd of 116,Nate Hobbs,CB,21,61.4,62.1,48.5,61.5,554,213,23,318,26.1,A,5'11"
"62nd of 116,Keisean Nixon,CB,25,64.1,65.8,62.7,60.7,1077,400,13,664,28.1,A,5'10"
"-,Omar Brown,S,40,62.0,60.0,-,61.3,8,1,-,7,24.8,A,6'1"
"-,Zayne Anderson,S,39,80.8,73.0,59.2,75.6,122,46,1,75,0.0,A,6'2"
"-,Kitan Oladapo,S,27,72.9,67.4,-,68.7,68,23,-,45,24.8,A,6'1"
"24th of 98,Evan Williams,S,33,72.3,60.3,57.4,73.8,533,191,2,340,0.0,A,6'1"
"3rd of 98,Xavier McKinney,S,29,84.7,67.0,72.5,90.2,1125,432,15,678,26.0,A,6'0"
"-,Jared Bartlett,LB,51,-,-,-,-,-,-,-,-,-,-,-,-,0.0,A,6'2"
"-,Jamon Dumas-Johnson,LB,48,-,-,-,-,-,-,-,-,-,-,-,-,23.7,A,6'1"
"-,Isaiah Simmons,LB,28,45.6,61.5,52.9,43.6,181,37,22,122,27.0,A,6'4"
"-,Kristian Welch,LB,54,46.0,54.0,-,44.0,53,41,-,12,0.0,A,6'3"
"-,Ty'Ron Hopper,LB,59,60.7,68.8,-,53.1,18,7,-,11,24.3,A,6'2"
"5th of 84,Edgerrin Cooper,LB,56,85.6,77.2,90.0,77.3,549,219,56,274,23.7,A,6'3"
